datensatz;variable;oberthema;unterthema;umfrage_item;itemformulierung;var_typ;umfrage_filter;skalen_berechnung;quelle;status;value_label_key
qm_sekII;Wicht_eng;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Englisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_es;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Spanisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_fr;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Französisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_fur;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Finanz- und Rechnungswesen;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_geo;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Geografie;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_gesch;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Geschichte / Staatslehre / Politik;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_gkk;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Gestaltung, Kunst, Kultur;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_grie;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Griechisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_ict;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Informations- und Kommunikationstechnologien (Informatik);Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_ika;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Information / Kommunikation / Administration (IKA);Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_ipt;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Integrierte Praxisteile (IPT);Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_it;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Italienisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_iuk;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Information und Kommunikation;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_lat;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Latein;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_math;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Mathematik;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_mk;Ausbildungsstand bei Schulabschluss;Wahlmodul Wichtigkeit;Wie schätzen Sie insgesamt die Wichtigkeit der in der vorhergehenden Frage genannten Methodenkompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Wichtigkeit der Methodenkompetenzen;Einzelitem: Wichtigkeit der methodischen Kompetenzen für jetzige Ausbildung/Tätigkeit;;;Eigenkonstruktion des IVM;aktiv;likert6_wichtigkeit
qm_sekII;Wicht_mus;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Musik;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_nat;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Naturwissenschaften;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_oek;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Biologie / Ökologie;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_paepsy;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Pädagogik / Psychologie;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_phil;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Philosophie;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_phy;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Physik;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_phyam;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Physik und Anwendungen der Mathematik (in Kombination als Schwerpunktfach);Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_pk;Ausbildungsstand bei Schulabschluss;Wahlmodul Wichtigkeit;Wie schätzen Sie insgesamt die Wichtigkeit der in der vorhergehenden Frage genannten personalen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Wichtigkeit der personalen Kompetenzen;Einzelitem: Wichtigkeit der personalen Kompetenzen für jetzige Ausbildung/Tätigkeit;;;Eigenkonstruktion des IVM;aktiv;likert6_wichtigkeit
qm_sekII;Wicht_ppp;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Philosophie / Pädagogik / Psychologie (in Kombination als Schwerpunktfach);Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_reli;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Religionslehre;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_rom;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Romanisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_ru;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Russisch;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_sk;Ausbildungsstand bei Schulabschluss;Wahlmodul Wichtigkeit;Wie schätzen Sie insgesamt die Wichtigkeit der in der vorhergehenden Frage genannten sozialen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Wichtigkeit der sozialen Kompetenzen;Einzelitem: Wichtigkeit der sozialen Kompetenzen für jetzige Ausbildung/Tätigkeit;;;Eigenkonstruktion des IVM;aktiv;likert6_wichtigkeit
qm_sekII;Wicht_soz;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Sozialwissenschaften;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_sport;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Sport;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 4, 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_tuu;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Technik und Umwelt;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_uek;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Überbetriebliche Kurse / Einführungskurse;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 3, 8;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_vbr;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Volkswirtschaft / Betriebswirtschaft / Recht;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_wug;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Wirtschaft und Gesellschaft;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wicht_wur;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie aus heutiger Sicht die Wichtigkeit der folgenden fachlichen Kompetenzen für Ihre jetzige Ausbildung/Tätigkeit ein?;Wirtschaft und Recht;Item-Gruppe: Wichtigkeit der fachlichen Kompetenz für jetzige Ausbildung/Tätigkeit;school_type_id = 1, 3, 4, 8;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_wichtigkeit
qm_sekII;Wo_afr;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Afrika;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_asia;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Asien;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_ch;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Andere Sprachregion der Schweiz;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_eu;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Europa;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_lat;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Lateinamerika (Mittel- und Südamerika);Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_norda;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Nordamerika;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Wo_oz;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wohin ging(en) die Austausch- oder Mobilitätsaktivitäten? (Mehrfachantworten möglich);Ozeanien;Item-Gruppe: Ort des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeit_asia;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wie lange dauerte(n) die Austausch- oder Mobilitätsaktivität(en)? (Mehrfachantworten möglich);Mehr als 6 Monaten am Zielort;Item-Gruppe: Dauer des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeit_ch;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wie lange dauerte(n) die Austausch- oder Mobilitätsaktivität(en)? (Mehrfachantworten möglich);Bis eine Woche am Zielort;Item-Gruppe: Dauer des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeit_eu;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wie lange dauerte(n) die Austausch- oder Mobilitätsaktivität(en)? (Mehrfachantworten möglich);1-2 Wochen am Zielort;Item-Gruppe: Dauer des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeit_lat;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wie lange dauerte(n) die Austausch- oder Mobilitätsaktivität(en)? (Mehrfachantworten möglich);9 Wochen - 6 Monate am Zielort;Item-Gruppe: Dauer des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeit_norda;Statistische Angaben;Fragen zu Austausch und Mobilität (Movetia);Wie lange dauerte(n) die Austausch- oder Mobilitätsaktivität(en)? (Mehrfachantworten möglich);3-8 Wochen am Zielort;Item-Gruppe: Dauer des Austausches / der Mobilität;filter_movetia = 1;;Movetia;aktiv;kreuz
qm_sekII;Zeitbelast;Input;Individuelle Eingangsvoraussetzungen der Schülerinnen und Schüler;Wie sieht die zeitliche Belastung durch die Schule (Hausaufgaben und Unterricht) aus? Ist sie angemessen?;;Einzelitem: Zeitliche Belastung;;;Eigenkonstruktion des IVM;Aktiv;zeitbelast
qm_sekII;Zlern_ideen;Ausbildungsstand bei Schulabschluss;Wahlmodul Lernen;Inwiefern treffen die folgenden Aussagen rückblickend auf Ihr Lernen %s<school_type_local> zu?;Ich konnte meine eigenen Ideen verwirklichen.;Item-Gruppe: Zuständigkeit für das Lernen;;;Eigenkonstruktion des IVM;aktiv;likert6_zutreffen2
qm_sekII;Zlern_org;Ausbildungsstand bei Schulabschluss;Wahlmodul Lernen;Inwiefern treffen die folgenden Aussagen rückblickend auf Ihr Lernen %s<school_type_local> zu?;Ich konnte über die Organisation des Lerngeschehens mitbestimmen.;Item-Gruppe: Zuständigkeit für das Lernen;;;Eigenkonstruktion des IVM;aktiv;likert6_zutreffen2
qm_sekII;Zlern_selbst;Ausbildungsstand bei Schulabschluss;Wahlmodul Lernen;Inwiefern treffen die folgenden Aussagen rückblickend auf Ihr Lernen %s<school_type_local> zu?;Ich fühlte mich für mein Lernen selbst zuständig.;Item-Gruppe: Zuständigkeit für das Lernen;;;Eigenkonstruktion des IVM;aktiv;likert6_zutreffen2
qm_sekII;Zlern_tun;Ausbildungsstand bei Schulabschluss;Wahlmodul Lernen;Inwiefern treffen die folgenden Aussagen rückblickend auf Ihr Lernen %s<school_type_local> zu?;Ich hatte das Gefühl, das zu tun, was ich selber tun will.;Item-Gruppe: Zuständigkeit für das Lernen;;;Eigenkonstruktion des IVM;aktiv;likert6_zutreffen2
qm_sekII;Zufr_admin_a;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... der Administration (Sekretariat)?;Item-Gruppe: Zufriedenheit mit der Schule;school_type_id = 3, 8;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_fuehr;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... der Schulführung (Schulleitung / Rektorat etc.)?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_gelernt;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... dem, was Sie an der Schule gelernt haben?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_lehrm;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... den zur Verfügung stehenden Lehrmitteln (Bücher, Kopien, Lern-Software etc.)?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_lehrp;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... Ihren Lehrpersonen?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_plan;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... Ihren Stundenplänen?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_schule;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... Ihrer Schule?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufr_unter;Output/Outcome;Zufriedenheit mit der Schule;Wie zufrieden oder unzufrieden sind Sie im Allgemeinen mit;... dem Unterricht?;Item-Gruppe: Zufriedenheit mit der Schule;;;1) Eigenkonstruktion IVM, 2) Eigenkonstruktion IFES IPES ;aktiv;likert6_zufriedenheit
qm_sekII;Zufrieden;Ihre Ausbildung;;Wie zufrieden sind Sie rückblickend insgesamt mit der Qualität Ihrer Ausbildung %s<school_type_local>?;Zufriedenheit insgesamt;Einzelitem: Zufriedenheit;;;Eigenkonstruktion des IVM;aktiv;likert6_zufriedenheit
qm_sekII;Zukunft;Output/Outcome;Wert für die Zukunft;Haben Sie sich schon endgültig entschieden, was Sie nach Abschluss Ihrer Ausbildung machen?;Bitte geben Sie Ihre längerfristige Planung an, eine allfällige Zwischenphase wie Militär, Reisen, Sprachaufenthalt, Zwischenjahr oder eine Pause usw. ist hier nicht gemeint. Achtung: Nur eine Antwort möglich.;Einzelitem: Zukunftspläne;;;Eigenkonstruktion des IVM;aktiv;laengrfr_pl
qm_sekII;Zwgr_and;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_find;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_form;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_geld;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_horz;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_leist;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_mued;;;;;;;;;Item erhoben bis 2015;
qm_sekII;Zwgr_uklar;;;;;;;;;Item erhoben bis 2015;
